date,days,cloud_cover,humidity,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city,year,month
2008-05-17,3060,8,0.98,1.28,1.59,0.0,-0.9,-1.6,-0.1,SONNBLICK,2008,5
2008-05-18,3061,8,0.97,1.44,1.47,0.0,-1.5,-2.4,-0.6,SONNBLICK,2008,5
2008-05-19,3062,8,0.97,2.79,1.17,0.0,-2.1,-4.4,0.2,SONNBLICK,2008,5
2008-05-20,3063,8,0.97,2.25,0.43,0.0,-2.4,-4.2,-0.5,SONNBLICK,2008,5
2008-05-21,3064,6,0.97,3.56,0.06,7.0,-1.9,-3.8,0.0,SONNBLICK,2008,5
2008-05-22,3065,7,1.0,2.9,0.92,3.1,-1.5,-3.7,0.8,SONNBLICK,2008,5
2008-05-23,3066,7,0.99,2.35,0.14,1.8,-1.3,-2.5,-0.1,SONNBLICK,2008,5
2008-05-24,3067,6,0.97,2.57,0.0,5.1,-1.9,-3.7,-0.1,SONNBLICK,2008,5
2008-05-25,3068,6,0.92,2.06,0.02,3.2,0.3,-2.2,2.7,SONNBLICK,2008,5
2008-05-26,3069,6,0.8,2.59,0.0,7.4,1.9,0.5,3.3,SONNBLICK,2008,5
2008-05-27,3070,2,0.72,3.9,0.0,15.3,3.8,2.2,5.4,SONNBLICK,2008,5
2008-05-28,3071,7,0.68,2.39,0.0,0.7,4.3,2.5,6.0,SONNBLICK,2008,5
2008-05-29,3072,3,0.7,3.52,0.0,11.9,4.5,2.5,6.4,SONNBLICK,2008,5
2008-05-30,3073,6,0.96,2.24,0.3,5.7,2.8,-0.1,5.6,SONNBLICK,2008,5
2008-05-31,3074,5,0.9,2.92,0.0,8.4,2.3,-0.1,4.6,SONNBLICK,2008,5
2008-06-01,3075,5,0.91,2.88,0.65,7.2,3.9,0.9,6.8,SONNBLICK,2008,6
2008-06-02,3076,6,0.97,2.06,0.22,6.6,2.9,1.5,4.2,SONNBLICK,2008,6
2008-06-03,3077,7,0.94,2.91,1.04,6.2,3.4,0.8,6.0,SONNBLICK,2008,6
2008-06-04,3078,8,1.0,1.58,0.87,0.0,0.7,-0.1,1.5,SONNBLICK,2008,6
2008-06-05,3079,8,1.0,1.71,0.64,0.0,1.2,-0.1,2.4,SONNBLICK,2008,6
2008-06-06,3080,8,0.99,1.66,0.49,0.3,2.2,0.6,3.8,SONNBLICK,2008,6
2008-06-07,3081,8,0.99,1.82,1.59,0.0,0.1,-1.4,1.6,SONNBLICK,2008,6
2008-06-08,3082,8,0.99,2.2,0.22,0.0,-1.1,-2.5,0.3,SONNBLICK,2008,6
2008-06-09,3083,6,0.98,3.56,0.02,8.8,1.2,-2.1,4.5,SONNBLICK,2008,6
2008-06-10,3084,5,0.92,2.94,0.41,9.0,3.0,0.3,5.7,SONNBLICK,2008,6
2008-06-11,3085,6,0.9,2.2,1.27,6.0,3.4,0.1,6.7,SONNBLICK,2008,6
2008-06-12,3086,8,0.99,1.91,0.5,0.1,-0.8,-1.8,0.2,SONNBLICK,2008,6
2008-06-13,3087,8,0.98,2.15,0.96,0.1,-4.2,-7.6,-0.8,SONNBLICK,2008,6
2008-06-14,3088,8,0.98,2.36,0.25,0.9,-5.8,-8.2,-3.3,SONNBLICK,2008,6
2008-06-15,3089,6,0.96,2.38,0.25,5.9,-4.3,-7.2,-1.4,SONNBLICK,2008,6
2008-06-16,3090,8,0.99,1.77,0.25,0.0,-2.4,-4.0,-0.7,SONNBLICK,2008,6
2008-06-17,3091,8,0.99,1.43,1.34,0.3,-0.1,-1.6,1.4,SONNBLICK,2008,6
2008-06-18,3092,7,0.95,2.34,0.08,1.7,0.4,-1.5,2.2,SONNBLICK,2008,6
2008-06-19,3093,5,0.88,3.37,0.22,9.7,3.6,0.3,6.8,SONNBLICK,2008,6
2008-06-20,3094,6,0.94,2.05,0.52,5.2,4.2,1.2,7.1,SONNBLICK,2008,6
2008-06-21,3095,5,0.89,2.88,0.0,7.7,6.3,2.5,10.1,SONNBLICK,2008,6
2008-06-22,3096,3,0.83,2.72,0.0,8.7,8.0,5.2,10.7,SONNBLICK,2008,6
2008-06-23,3097,6,0.91,2.51,1.01,5.9,7.5,4.6,10.4,SONNBLICK,2008,6
2008-06-24,3098,5,0.79,2.77,0.33,9.1,7.5,4.7,10.3,SONNBLICK,2008,6
2008-06-25,3099,5,0.84,2.72,0.16,8.8,7.9,5.6,10.1,SONNBLICK,2008,6
2008-06-26,3100,6,0.94,1.38,0.58,0.5,6.8,4.3,9.3,SONNBLICK,2008,6
2008-06-27,3101,6,0.94,2.23,0.27,4.4,5.8,3.1,8.4,SONNBLICK,2008,6
2008-06-28,3102,6,0.88,3.42,0.0,10.6,4.0,0.3,7.6,SONNBLICK,2008,6
2008-06-29,3103,5,0.87,2.97,1.04,7.5,6.4,3.6,9.2,SONNBLICK,2008,6
2008-06-30,3104,7,0.96,2.34,0.14,4.7,4.9,1.9,7.9,SONNBLICK,2008,6
2008-07-01,3105,5,0.88,2.86,0.0,8.7,6.5,3.4,9.5,SONNBLICK,2008,7
2008-07-02,3106,5,0.92,2.35,0.59,8.8,7.0,4.3,9.7,SONNBLICK,2008,7
2008-07-03,3107,5,0.89,2.14,1.13,7.1,5.7,3.1,8.2,SONNBLICK,2008,7
2008-07-04,3108,8,0.99,1.93,0.13,1.4,3.1,1.3,4.9,SONNBLICK,2008,7
2008-07-05,3109,4,0.71,3.33,0.0,9.7,2.8,0.0,5.6,SONNBLICK,2008,7
2008-07-06,3110,7,0.95,1.37,1.06,3.8,4.8,2.8,6.8,SONNBLICK,2008,7
2008-07-07,3111,8,0.99,0.7,0.98,0.0,2.5,1.0,4.0,SONNBLICK,2008,7
2008-07-08,3112,7,0.98,1.73,0.26,1.9,-0.1,-1.2,1.0,SONNBLICK,2008,7
2008-07-09,3113,5,0.98,3.22,0.0,6.2,0.6,-2.8,4.0,SONNBLICK,2008,7
2008-07-10,3114,4,0.8,3.69,0.0,10.2,6.4,2.4,10.3,SONNBLICK,2008,7
2008-07-11,3115,5,0.85,1.98,0.3,5.6,6.9,4.0,9.7,SONNBLICK,2008,7
2008-07-12,3116,8,0.99,0.78,1.01,0.0,4.0,2.7,5.3,SONNBLICK,2008,7
2008-07-13,3117,8,1.0,0.58,1.27,0.0,2.6,1.2,3.9,SONNBLICK,2008,7
2008-07-14,3118,8,1.0,1.62,1.65,0.9,-0.1,-1.7,1.5,SONNBLICK,2008,7
2008-07-15,3119,7,0.97,2.59,0.0,3.8,-2.0,-3.9,-0.1,SONNBLICK,2008,7
2008-07-16,3120,1,0.87,3.91,0.0,15.0,3.5,-0.2,7.2,SONNBLICK,2008,7
2008-07-17,3121,8,1.0,0.82,1.38,0.1,3.2,0.5,5.8,SONNBLICK,2008,7
2008-07-18,3122,8,0.99,2.1,0.18,1.0,0.5,-1.0,2.0,SONNBLICK,2008,7
2008-07-19,3123,5,0.96,2.44,0.0,6.7,2.2,-1.2,5.5,SONNBLICK,2008,7
2008-07-20,3124,6,0.97,1.48,2.73,3.8,3.9,0.8,6.9,SONNBLICK,2008,7
2008-07-21,3125,8,0.99,2.34,0.7,1.9,-1.4,-3.5,0.8,SONNBLICK,2008,7
2008-07-22,3126,8,0.95,1.78,1.97,0.0,-3.6,-4.9,-2.3,SONNBLICK,2008,7
2008-07-23,3127,8,0.97,1.72,0.69,0.0,-2.3,-4.8,0.3,SONNBLICK,2008,7
2008-07-24,3128,7,0.98,2.45,0.0,1.5,-0.9,-2.9,1.1,SONNBLICK,2008,7
2008-07-25,3129,8,0.99,2.14,0.0,0.6,2.4,0.5,4.2,SONNBLICK,2008,7
2008-07-26,3130,7,0.99,1.43,0.82,2.2,3.8,2.9,4.7,SONNBLICK,2008,7
2008-07-27,3131,7,0.98,2.48,0.34,4.5,5.5,2.5,8.5,SONNBLICK,2008,7
2008-07-28,3132,5,0.93,2.42,0.02,7.2,6.2,3.5,8.8,SONNBLICK,2008,7
2008-07-29,3133,5,0.89,2.44,0.3,7.1,6.0,4.3,7.6,SONNBLICK,2008,7
2008-07-30,3134,5,0.84,3.29,0.96,9.6,6.5,3.3,9.7,SONNBLICK,2008,7
2008-07-31,3135,7,0.94,1.5,0.11,2.1,5.1,2.6,7.5,SONNBLICK,2008,7
2008-08-01,3136,5,0.92,1.95,1.39,4.4,6.4,4.6,8.1,SONNBLICK,2008,8
2008-08-02,3137,7,0.96,1.67,0.05,2.4,5.8,3.2,8.4,SONNBLICK,2008,8
2008-08-03,3138,7,0.93,2.06,0.0,3.1,7.1,3.7,10.4,SONNBLICK,2008,8
2008-08-04,3139,6,0.9,2.24,0.26,7.1,6.8,4.2,9.3,SONNBLICK,2008,8
2008-08-05,3140,6,0.96,2.2,0.0,2.7,6.2,4.2,8.2,SONNBLICK,2008,8
2008-08-06,3141,5,0.89,2.63,0.16,8.3,7.2,4.0,10.3,SONNBLICK,2008,8
2008-08-07,3142,5,0.9,2.66,1.25,8.1,6.7,4.0,9.4,SONNBLICK,2008,8
2008-08-08,3143,7,0.98,1.36,2.09,3.1,3.9,-0.3,8.0,SONNBLICK,2008,8
2008-08-09,3144,8,0.99,1.59,0.36,0.1,-1.1,-2.4,0.2,SONNBLICK,2008,8
2008-08-10,3145,3,0.71,3.41,0.0,14.4,2.0,-2.0,6.0,SONNBLICK,2008,8
2008-08-11,3146,3,0.87,3.44,0.0,12.1,5.3,3.6,6.9,SONNBLICK,2008,8
2008-08-12,3147,8,0.97,0.94,0.05,1.1,3.9,2.2,5.5,SONNBLICK,2008,8
2008-08-13,3148,8,0.99,0.66,0.05,0.0,4.7,4.1,5.2,SONNBLICK,2008,8
2008-08-14,3149,7,0.97,1.67,0.66,1.3,4.3,2.4,6.2,SONNBLICK,2008,8
2008-08-15,3150,8,0.99,0.31,2.51,0.0,2.1,-0.7,4.9,SONNBLICK,2008,8
2008-08-16,3151,7,0.98,1.94,0.46,2.4,-2.2,-3.8,-0.6,SONNBLICK,2008,8
2008-08-17,3152,7,0.97,2.39,0.04,6.0,-1.2,-3.0,0.6,SONNBLICK,2008,8
2008-08-18,3153,3,0.85,1.82,0.0,7.4,1.4,-1.3,4.0,SONNBLICK,2008,8
2008-08-19,3154,1,0.74,3.25,0.02,13.7,5.1,3.4,6.7,SONNBLICK,2008,8
2008-08-20,3155,7,0.98,1.08,1.06,1.3,3.1,1.3,4.8,SONNBLICK,2008,8
2008-08-21,3156,6,0.96,2.33,0.0,5.7,4.2,2.4,5.9,SONNBLICK,2008,8
2008-08-22,3157,6,0.93,1.56,0.02,3.6,4.5,3.1,5.8,SONNBLICK,2008,8
2008-08-23,3158,8,0.99,0.39,2.88,0.0,1.7,-1.7,5.1,SONNBLICK,2008,8
2008-08-24,3159,2,0.86,3.24,0.0,11.5,-2.1,-5.9,1.7,SONNBLICK,2008,8
2008-08-25,3160,6,0.9,2.13,0.0,6.8,1.8,-0.8,4.3,SONNBLICK,2008,8
2008-08-26,3161,7,0.96,2.86,0.0,8.7,2.2,-0.1,4.4,SONNBLICK,2008,8
2008-08-27,3162,5,0.93,2.35,0.0,7.5,1.7,-0.6,4.0,SONNBLICK,2008,8
2008-08-28,3163,5,0.98,2.45,0.0,7.6,2.3,0.2,4.3,SONNBLICK,2008,8
2008-08-29,3164,4,0.85,2.48,0.0,9.9,2.9,0.3,5.4,SONNBLICK,2008,8
2008-08-30,3165,0,0.71,3.06,0.0,13.4,5.2,3.0,7.3,SONNBLICK,2008,8
2008-08-31,3166,3,0.8,2.64,0.6,9.7,5.7,4.5,6.9,SONNBLICK,2008,8
2008-09-01,3167,5,0.9,1.82,0.45,7.4,4.7,2.3,7.1,SONNBLICK,2008,9
2008-09-02,3168,6,0.96,1.48,0.0,3.9,2.8,1.3,4.3,SONNBLICK,2008,9
2008-09-03,3169,5,0.96,1.34,0.25,1.9,3.5,2.1,4.8,SONNBLICK,2008,9
2008-09-04,3170,8,0.99,0.44,0.24,0.0,2.8,2.3,3.3,SONNBLICK,2008,9
2008-09-05,3171,8,0.98,0.78,0.0,0.2,2.5,1.5,3.5,SONNBLICK,2008,9
2008-09-06,3172,5,0.96,0.84,0.0,0.1,4.2,2.8,5.6,SONNBLICK,2008,9
2008-09-07,3173,8,0.99,0.33,2.2,0.0,3.2,2.0,4.3,SONNBLICK,2008,9
2008-09-08,3174,7,0.98,1.24,0.0,1.1,0.6,-1.4,2.6,SONNBLICK,2008,9
2008-09-09,3175,1,0.63,2.67,0.0,12.6,3.1,-0.4,6.6,SONNBLICK,2008,9
2008-09-10,3176,6,0.85,1.64,1.25,6.3,7.0,4.4,9.5,SONNBLICK,2008,9
2008-09-11,3177,5,0.89,2.31,0.12,9.7,5.7,2.2,9.1,SONNBLICK,2008,9
2008-09-12,3178,7,0.94,1.26,1.33,3.1,5.2,3.4,7.0,SONNBLICK,2008,9
2008-09-13,3179,8,0.99,0.71,0.41,0.0,2.6,0.7,4.4,SONNBLICK,2008,9
2008-09-14,3180,8,0.99,1.39,0.06,0.9,-0.8,-2.3,0.7,SONNBLICK,2008,9
2008-09-15,3181,8,1.0,1.2,1.07,0.0,-5.2,-8.1,-2.2,SONNBLICK,2008,9
2008-09-16,3182,8,0.97,1.26,0.51,0.0,-7.5,-8.4,-6.5,SONNBLICK,2008,9
2008-09-17,3183,2,0.67,2.64,0.0,12.2,-6.6,-9.9,-3.3,SONNBLICK,2008,9
2008-09-18,3184,5,0.58,2.25,0.0,10.9,-3.3,-5.1,-1.5,SONNBLICK,2008,9
2008-09-19,3185,8,0.98,1.12,0.0,0.3,-4.2,-5.3,-3.1,SONNBLICK,2008,9
2008-09-20,3186,8,0.99,1.33,0.0,0.0,-7.0,-8.7,-5.3,SONNBLICK,2008,9
2008-09-21,3187,7,0.99,1.87,0.0,3.4,-7.3,-8.6,-6.0,SONNBLICK,2008,9
2008-09-22,3188,7,0.98,1.47,0.06,0.7,-6.9,-8.8,-4.9,SONNBLICK,2008,9
2008-09-23,3189,8,0.99,1.94,0.05,4.6,-5.4,-8.0,-2.7,SONNBLICK,2008,9
2008-09-24,3190,6,0.97,1.81,0.83,3.9,-5.9,-8.5,-3.3,SONNBLICK,2008,9
2008-09-25,3191,8,1.0,1.09,1.79,0.0,-6.0,-6.8,-5.2,SONNBLICK,2008,9
2008-09-26,3192,8,1.0,1.26,0.31,0.0,-6.6,-7.3,-5.9,SONNBLICK,2008,9
2008-09-27,3193,5,0.96,2.31,0.05,8.3,-7.1,-8.8,-5.3,SONNBLICK,2008,9
2008-09-28,3194,0,0.51,2.31,0.0,11.8,-5.9,-8.4,-3.4,SONNBLICK,2008,9
2008-09-29,3195,4,0.63,2.22,0.05,11.1,-2.2,-4.4,0.1,SONNBLICK,2008,9
2008-09-30,3196,6,0.96,1.02,0.05,2.4,-3.7,-5.3,-2.0,SONNBLICK,2008,9
2008-10-01,3197,8,0.99,1.12,0.05,0.2,-3.0,-4.2,-1.8,SONNBLICK,2008,10
2008-10-02,3198,8,0.98,0.61,1.39,0.0,-2.6,-3.2,-1.9,SONNBLICK,2008,10
2008-10-03,3199,8,0.96,0.68,2.95,0.0,-6.5,-10.8,-2.1,SONNBLICK,2008,10
2008-10-04,3200,8,0.91,1.25,0.58,0.0,-10.3,-11.4,-9.2,SONNBLICK,2008,10
2008-10-05,3201,1,0.77,2.1,0.0,11.2,-7.5,-11.6,-3.3,SONNBLICK,2008,10
2008-10-06,3202,4,0.86,2.06,0.05,10.0,-2.5,-4.2,-0.8,SONNBLICK,2008,10
2008-10-07,3203,7,0.96,1.43,0.05,3.2,-1.6,-3.1,-0.1,SONNBLICK,2008,10
2008-10-08,3204,4,0.94,1.42,0.0,6.6,-1.2,-2.8,0.4,SONNBLICK,2008,10
2008-10-09,3205,5,0.93,1.33,0.0,6.9,-0.4,-2.1,1.3,SONNBLICK,2008,10
2008-10-10,3206,4,0.92,1.72,0.0,8.2,-1.0,-3.0,1.1,SONNBLICK,2008,10
2008-10-11,3207,3,0.36,1.85,0.0,11.0,1.2,-1.9,4.3,SONNBLICK,2008,10
2008-10-12,3208,3,0.61,1.9,0.0,10.7,2.4,0.8,3.9,SONNBLICK,2008,10
2008-10-13,3209,5,0.71,1.66,0.0,10.6,2.4,0.7,4.1,SONNBLICK,2008,10
2008-10-14,3210,5,0.97,1.0,0.02,2.8,2.0,0.6,3.3,SONNBLICK,2008,10
2008-10-15,3211,7,0.99,1.25,0.0,4.0,1.0,-0.2,2.2,SONNBLICK,2008,10
2008-10-16,3212,6,0.99,0.85,0.75,1.9,-0.3,-1.2,0.6,SONNBLICK,2008,10
2008-10-17,3213,4,0.91,1.69,0.0,9.3,-4.7,-8.1,-1.2,SONNBLICK,2008,10
2008-10-18,3214,0,0.45,1.74,0.0,10.7,-2.5,-6.5,1.5,SONNBLICK,2008,10
2008-10-19,3215,2,0.86,1.7,0.0,10.6,-2.8,-4.6,-0.9,SONNBLICK,2008,10
2008-10-20,3216,1,0.39,1.68,0.0,10.5,0.3,-2.5,3.1,SONNBLICK,2008,10
2008-10-21,3217,1,0.87,1.38,0.0,8.9,-0.5,-2.4,1.5,SONNBLICK,2008,10
2008-10-22,3218,3,0.88,1.55,0.05,10.1,-0.5,-1.4,0.5,SONNBLICK,2008,10
2008-10-23,3219,8,1.0,0.68,0.1,0.5,-1.6,-2.2,-1.0,SONNBLICK,2008,10
2008-10-24,3220,2,0.92,1.52,0.0,10.3,-1.1,-2.7,0.6,SONNBLICK,2008,10
2008-10-25,3221,2,0.93,1.31,0.0,9.1,-1.8,-3.2,-0.3,SONNBLICK,2008,10
2008-10-26,3222,0,0.35,1.54,0.0,10.3,-0.2,-1.7,1.4,SONNBLICK,2008,10
2008-10-27,3223,6,0.71,1.09,0.0,6.0,-0.4,-1.6,0.9,SONNBLICK,2008,10
2008-10-28,3224,8,0.98,0.66,1.61,0.1,-3.0,-4.4,-1.5,SONNBLICK,2008,10
2008-10-29,3225,8,0.98,0.37,3.36,0.0,-2.1,-3.3,-0.8,SONNBLICK,2008,10
2008-10-30,3226,8,0.98,0.68,1.44,0.2,-6.5,-10.6,-2.4,SONNBLICK,2008,10
2008-10-31,3227,8,0.97,0.44,2.0,0.0,-7.4,-10.6,-4.2,SONNBLICK,2008,10
2008-11-01,3228,6,0.98,0.99,0.0,3.6,-2.0,-4.2,0.3,SONNBLICK,2008,11
2008-11-02,3229,4,0.95,1.3,0.0,8.7,-1.6,-3.5,0.3,SONNBLICK,2008,11
2008-11-03,3230,6,0.96,0.72,0.0,2.1,-3.6,-5.2,-1.9,SONNBLICK,2008,11
2008-11-04,3231,6,0.98,0.49,1.13,2.2,-3.3,-4.4,-2.2,SONNBLICK,2008,11
2008-11-05,3232,6,0.97,0.73,0.22,0.0,-4.0,-5.8,-2.2,SONNBLICK,2008,11
2008-11-06,3233,7,0.98,0.86,0.84,2.6,-5.6,-7.3,-3.9,SONNBLICK,2008,11
2008-11-07,3234,7,0.97,0.58,0.0,0.0,-6.1,-7.9,-4.3,SONNBLICK,2008,11
2008-11-08,3235,8,0.98,0.68,0.14,0.3,-5.4,-6.6,-4.2,SONNBLICK,2008,11
2008-11-09,3236,0,0.91,1.23,0.0,9.2,-7.0,-8.1,-5.8,SONNBLICK,2008,11
2008-11-10,3237,2,0.83,1.17,0.0,9.1,-4.4,-6.0,-2.7,SONNBLICK,2008,11
2008-11-11,3238,0,0.8,1.17,0.0,9.2,-3.1,-5.5,-0.7,SONNBLICK,2008,11
2008-11-12,3239,8,0.99,0.51,0.98,0.0,-5.8,-6.6,-4.9,SONNBLICK,2008,11
2008-11-13,3240,8,0.99,0.56,0.84,0.0,-6.2,-6.8,-5.6,SONNBLICK,2008,11
2008-11-14,3241,3,0.88,1.03,0.0,6.1,-6.3,-7.1,-5.5,SONNBLICK,2008,11
2008-11-15,3242,0,0.66,1.13,0.0,9.4,-4.8,-6.6,-2.9,SONNBLICK,2008,11
2008-11-16,3243,2,0.75,1.11,1.43,8.9,-5.0,-6.3,-3.7,SONNBLICK,2008,11
2008-11-17,3244,3,0.98,0.88,0.32,5.3,-10.5,-15.2,-5.7,SONNBLICK,2008,11
2008-11-18,3245,6,0.34,0.75,0.03,3.2,-10.1,-12.6,-7.6,SONNBLICK,2008,11
2008-11-19,3246,7,0.98,0.61,0.11,2.1,-8.8,-12.0,-5.6,SONNBLICK,2008,11
2008-11-20,3247,4,0.68,0.8,0.2,6.5,-5.8,-7.4,-4.1,SONNBLICK,2008,11
2008-11-21,3248,8,0.98,0.34,3.24,0.0,-9.5,-13.4,-5.6,SONNBLICK,2008,11
2008-11-22,3249,8,0.98,0.4,2.24,0.0,-17.1,-21.1,-13.0,SONNBLICK,2008,11
2008-11-23,3250,4,0.92,1.03,0.12,6.5,-20.5,-21.4,-19.5,SONNBLICK,2008,11
2008-11-24,3251,8,0.95,0.45,0.43,0.0,-17.2,-20.3,-14.0,SONNBLICK,2008,11
2008-11-25,3252,8,0.96,1.03,0.03,5.6,-15.9,-17.5,-14.2,SONNBLICK,2008,11
2008-11-26,3253,3,0.94,0.87,0.0,4.3,-17.3,-19.6,-14.9,SONNBLICK,2008,11
2008-11-27,3254,2,0.97,0.96,0.0,8.3,-12.1,-15.8,-8.3,SONNBLICK,2008,11
2008-11-28,3255,8,0.98,0.33,0.02,0.0,-11.2,-14.0,-8.3,SONNBLICK,2008,11
2008-11-29,3256,8,0.98,0.3,0.32,0.0,-9.5,-10.8,-8.2,SONNBLICK,2008,11
2008-11-30,3257,8,0.99,0.44,2.35,0.0,-10.5,-11.6,-9.3,SONNBLICK,2008,11
2008-12-01,3258,8,0.98,0.33,2.0,0.0,-10.3,-11.8,-8.8,SONNBLICK,2008,12
2008-12-02,3259,8,0.99,0.5,0.54,0.0,-11.3,-12.0,-10.5,SONNBLICK,2008,12
2008-12-03,3260,3,0.88,0.98,0.06,8.6,-13.4,-15.0,-11.8,SONNBLICK,2008,12
2008-12-04,3261,1,0.87,0.91,0.7,7.3,-11.6,-13.0,-10.1,SONNBLICK,2008,12
2008-12-05,3262,8,1.0,0.25,0.85,0.0,-11.5,-13.5,-9.5,SONNBLICK,2008,12
2008-12-06,3263,5,0.97,0.68,1.01,3.3,-11.8,-14.0,-9.5,SONNBLICK,2008,12
2008-12-07,3264,8,0.98,0.78,1.31,0.0,-14.8,-15.6,-13.9,SONNBLICK,2008,12
2008-12-08,3265,4,0.87,0.88,0.0,8.4,-14.2,-16.9,-11.4,SONNBLICK,2008,12
2008-12-09,3266,3,0.71,0.85,0.2,8.0,-9.4,-11.7,-7.1,SONNBLICK,2008,12
2008-12-10,3267,8,1.0,0.23,1.81,0.0,-11.2,-12.8,-9.5,SONNBLICK,2008,12
2008-12-11,3268,8,1.0,0.33,0.59,0.0,-8.5,-9.5,-7.4,SONNBLICK,2008,12
2008-12-12,3269,8,0.99,0.47,0.38,0.0,-7.3,-7.9,-6.7,SONNBLICK,2008,12
2008-12-13,3270,8,0.97,0.46,0.43,0.0,-8.3,-9.6,-7.0,SONNBLICK,2008,12
2008-12-14,3271,8,0.99,0.4,0.65,0.0,-9.8,-10.5,-9.0,SONNBLICK,2008,12
2008-12-15,3272,8,0.99,0.37,0.36,0.0,-8.4,-9.3,-7.4,SONNBLICK,2008,12
2008-12-16,3273,8,0.98,0.35,0.26,0.0,-7.0,-7.7,-6.2,SONNBLICK,2008,12
2008-12-17,3274,3,0.98,0.62,0.26,2.6,-10.5,-15.2,-5.7,SONNBLICK,2008,12
2008-12-18,3275,6,0.34,0.31,0.88,0.0,-10.2,-12.7,-7.6,SONNBLICK,2008,12
2008-12-19,3276,7,0.98,0.52,1.04,0.0,-8.8,-12.0,-5.6,SONNBLICK,2008,12
2008-12-20,3277,4,0.68,0.45,4.12,0.0,-5.8,-7.4,-4.1,SONNBLICK,2008,12
2008-12-21,3278,8,0.98,0.44,2.67,0.0,-9.3,-13.0,-5.6,SONNBLICK,2008,12
2008-12-22,3279,8,0.98,0.45,1.04,0.0,-17.1,-21.1,-13.0,SONNBLICK,2008,12
2008-12-23,3280,4,0.92,0.56,0.0,0.2,-20.5,-21.4,-19.5,SONNBLICK,2008,12
2008-12-24,3281,8,0.95,0.83,0.52,8.3,-17.2,-20.3,-14.0,SONNBLICK,2008,12
2008-12-25,3282,8,0.96,0.59,1.15,1.7,-16.0,-17.5,-14.4,SONNBLICK,2008,12
2008-12-26,3283,3,0.73,0.85,0.0,8.5,-17.3,-19.6,-14.9,SONNBLICK,2008,12
2008-12-27,3284,2,0.84,0.88,0.0,7.7,-12.1,-15.8,-8.3,SONNBLICK,2008,12
2008-12-28,3285,8,0.91,0.89,0.0,7.4,-11.2,-14.0,-8.3,SONNBLICK,2008,12
2008-12-29,3286,8,0.87,0.87,0.0,8.6,-9.5,-10.8,-8.2,SONNBLICK,2008,12
2008-12-30,3287,8,0.34,0.86,0.0,8.6,-10.4,-11.5,-9.3,SONNBLICK,2008,12
2008-12-31,3288,0,0.65,0.84,0.04,8.5,-9.9,-13.6,-6.2,SONNBLICK,2008,12
2009-01-01,3289,8,0.99,0.58,0.4,0.0,-11.9,-13.5,-10.3,SONNBLICK,2009,1
2009-01-02,3290,1,0.63,0.87,0.0,8.7,-12.5,-14.9,-10.1,SONNBLICK,2009,1
2009-01-03,3291,0,0.33,0.91,0.0,8.7,-15.4,-17.0,-13.8,SONNBLICK,2009,1
2009-01-04,3292,3,0.89,0.59,0.0,4.8,-16.0,-17.1,-14.9,SONNBLICK,2009,1
2009-01-05,3293,4,0.53,0.57,0.0,2.1,-15.6,-16.6,-14.6,SONNBLICK,2009,1
2009-01-06,3294,7,0.99,0.59,0.04,0.4,-17.3,-18.8,-15.8,SONNBLICK,2009,1
2009-01-07,3295,0,0.93,0.82,0.0,8.0,-14.8,-16.9,-12.7,SONNBLICK,2009,1
2009-01-08,3296,0,0.35,0.95,0.0,8.7,-13.4,-14.8,-12.0,SONNBLICK,2009,1
2009-01-09,3297,0,0.24,0.96,0.0,8.7,-10.8,-13.1,-8.4,SONNBLICK,2009,1
2009-01-10,3298,0,0.32,0.96,0.0,8.8,-9.9,-11.6,-8.2,SONNBLICK,2009,1
2009-01-11,3299,0,0.54,0.96,0.0,8.8,-9.0,-10.1,-7.8,SONNBLICK,2009,1
2009-01-12,3300,0,0.42,0.96,0.0,8.8,-8.0,-9.3,-6.7,SONNBLICK,2009,1
2009-01-13,3301,2,0.77,0.98,0.22,8.7,-8.9,-9.7,-8.0,SONNBLICK,2009,1
2009-01-14,3302,8,0.99,0.48,1.9,0.0,-10.8,-13.8,-7.7,SONNBLICK,2009,1
2009-01-15,3303,3,0.99,0.93,0.0,7.4,-11.4,-14.0,-8.7,SONNBLICK,2009,1
2009-01-16,3304,1,0.33,1.01,0.0,9.1,-7.1,-9.8,-4.3,SONNBLICK,2009,1
2009-01-17,3305,4,0.49,1.02,0.0,8.7,-6.3,-8.1,-4.5,SONNBLICK,2009,1
2009-01-18,3306,7,0.9,0.6,0.58,2.7,-9.8,-12.2,-7.4,SONNBLICK,2009,1
2009-01-19,3307,5,0.99,0.74,1.1,3.3,-12.4,-15.2,-9.5,SONNBLICK,2009,1
2009-01-20,3308,8,0.99,0.26,1.56,0.0,-9.1,-10.4,-7.7,SONNBLICK,2009,1
2009-01-21,3309,7,0.99,0.51,0.36,0.0,-8.0,-8.7,-7.3,SONNBLICK,2009,1
2009-01-22,3310,5,0.99,0.81,0.0,3.8,-10.4,-12.6,-8.2,SONNBLICK,2009,1
2009-01-23,3311,5,0.99,0.66,2.08,3.6,-10.5,-12.5,-8.4,SONNBLICK,2009,1
2009-01-24,3312,3,0.97,0.92,0.32,6.2,-13.1,-16.5,-9.6,SONNBLICK,2009,1
2009-01-25,3313,5,0.97,1.08,0.0,8.6,-15.6,-18.1,-13.0,SONNBLICK,2009,1
