date,days,cloud_cover,wind_speed,wind_gust,humidity,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city
2008-02-29,2982,8,2.8,12.5,0.78,1.26,0.99,3.9,6.2,3.4,8.1,DRESDEN
2008-03-01,2983,7,11.3,26.8,0.79,1.26,0.99,4.8,6.7,1.9,10.4,DRESDEN
2008-03-02,2984,7,10.0,26.1,0.73,1.26,0.36,4.8,7.0,4.6,9.4,DRESDEN
2008-03-03,2985,6,6.0,17.9,0.75,1.26,0.13,1.2,5.7,2.0,7.8,DRESDEN
2008-03-04,2986,5,5.7,13.0,0.73,1.26,0.09,0.0,2.3,-0.2,5.3,DRESDEN
2008-03-05,2987,4,5.3,14.7,0.71,1.26,0.0,2.3,-0.2,-2.7,2.9,DRESDEN
2008-03-06,2988,5,6.0,14.5,0.56,1.26,0.08,4.6,2.9,-2.9,6.9,DRESDEN
2008-03-07,2989,6,2.9,7.5,0.87,1.26,0.01,4.3,4.9,1.3,8.1,DRESDEN
2008-03-08,2990,8,2.0,5.3,0.89,1.26,0.01,0.0,4.3,0.8,7.7,DRESDEN
2008-03-09,2991,5,4.5,11.3,0.7,1.26,0.0,0.1,7.0,3.6,10.8,DRESDEN
2008-03-10,2992,2,6.9,15.0,0.63,1.26,0.0,5.1,8.8,4.4,13.4,DRESDEN
2008-03-11,2993,6,6.4,15.3,0.68,1.26,0.41,9.5,7.9,5.6,11.4,DRESDEN
2008-03-12,2994,6,9.3,21.5,0.66,1.26,0.02,0.8,8.8,5.9,11.4,DRESDEN
2008-03-13,2995,7,9.6,21.1,0.66,1.26,0.32,5.1,5.9,3.2,8.8,DRESDEN
2008-03-14,2996,5,5.6,16.9,0.79,1.26,0.11,3.2,5.3,3.0,7.7,DRESDEN
2008-03-15,2997,5,3.0,8.2,0.66,1.26,0.0,1.5,6.3,0.9,11.9,DRESDEN
2008-03-16,2998,7,3.9,10.2,0.8,1.26,1.05,8.2,7.5,4.7,12.0,DRESDEN
2008-03-17,2999,7,6.3,14.9,0.78,1.26,0.02,0.5,3.9,0.8,7.1,DRESDEN
2008-03-18,3000,7,6.5,13.8,0.83,1.26,0.21,2.1,0.7,-1.0,3.0,DRESDEN
2008-03-19,3001,6,4.4,13.3,0.88,1.26,0.24,4.8,0.1,-2.2,4.5,DRESDEN
2008-03-20,3002,7,4.7,13.4,0.83,1.26,0.23,2.8,0.6,-1.3,3.7,DRESDEN
2008-03-21,3003,7,7.0,14.9,0.78,1.26,0.13,4.8,3.5,0.8,6.8,DRESDEN
2008-03-22,3004,7,5.4,12.8,0.77,1.26,0.08,2.8,2.8,0.5,5.9,DRESDEN
2008-03-23,3005,8,3.1,6.5,0.92,1.26,0.44,1.8,-0.6,-1.9,0.6,DRESDEN
2008-03-24,3006,6,2.7,7.4,0.74,1.26,0.01,4.8,-0.4,-2.9,3.5,DRESDEN
2008-03-25,3007,7,4.7,15.2,0.84,1.26,0.24,5.0,-0.5,-1.5,2.7,DRESDEN
2008-03-26,3008,6,6.0,14.4,0.76,1.26,0.0,4.8,0.8,-1.4,4.3,DRESDEN
2008-03-27,3009,5,3.6,9.1,0.75,1.26,0.0,3.1,2.9,-2.7,7.1,DRESDEN
2008-03-28,3010,3,4.6,10.4,0.68,1.26,0.05,4.6,7.5,2.6,12.6,DRESDEN
2008-03-29,3011,5,6.0,19.4,0.65,1.26,0.07,10.4,7.7,4.8,11.2,DRESDEN
2008-03-30,3012,5,6.6,16.3,0.49,1.26,0.0,5.9,10.2,2.2,16.2,DRESDEN
2008-03-31,3013,4,5.2,14.0,0.6,1.26,0.0,9.5,11.9,8.2,16.2,DRESDEN
2008-04-01,3014,6,2.4,16.4,0.7,1.43,0.11,4.8,10.8,7.0,15.0,DRESDEN
2008-04-02,3015,7,4.6,11.9,0.87,1.02,1.01,1.6,6.9,4.8,10.2,DRESDEN
2008-04-03,3016,7,2.6,7.0,0.91,0.82,0.98,1.1,5.5,3.1,8.6,DRESDEN
2008-04-04,3017,6,2.6,5.9,0.86,0.9,0.02,0.7,6.0,2.6,7.9,DRESDEN
2008-04-05,3018,5,4.2,9.7,0.71,1.83,0.27,6.8,7.0,1.6,11.5,DRESDEN
2008-04-06,3019,6,3.1,8.0,0.87,0.66,0.16,0.7,4.0,1.7,7.4,DRESDEN
2008-04-07,3020,7,4.2,13.9,0.9,0.47,0.89,0.0,2.4,0.9,5.9,DRESDEN
2008-04-08,3021,6,3.9,10.9,0.75,1.32,0.0,3.1,3.8,1.1,7.2,DRESDEN
2008-04-09,3022,8,3.1,9.8,0.82,1.03,0.27,0.9,5.8,2.6,12.0,DRESDEN
2008-04-10,3023,8,2.9,6.4,0.93,0.63,0.24,0.0,5.0,3.0,6.6,DRESDEN
2008-04-11,3024,7,3.2,17.3,0.91,1.47,2.32,3.5,8.6,4.4,15.5,DRESDEN
2008-04-12,3025,7,4.7,15.6,0.75,1.69,0.0,5.0,7.1,0.2,12.4,DRESDEN
2008-04-13,3026,4,3.6,8.5,0.61,2.08,0.0,7.7,10.2,4.2,15.2,DRESDEN
2008-04-14,3027,6,3.6,13.6,0.67,1.41,2.63,4.8,11.0,5.8,17.8,DRESDEN
2008-04-15,3028,8,3.5,10.1,0.93,0.3,1.45,0.0,6.3,4.7,7.9,DRESDEN
2008-04-16,3029,7,4.4,12.1,0.84,1.3,0.21,2.4,5.5,2.7,9.4,DRESDEN
2008-04-17,3030,5,2.7,7.6,0.77,2.18,0.0,8.6,4.9,1.1,9.4,DRESDEN
2008-04-18,3031,7,3.3,10.3,0.8,1.07,0.0,1.4,5.8,3.0,9.8,DRESDEN
2008-04-19,3032,7,4.9,11.5,0.91,0.3,0.39,0.0,5.1,4.2,5.6,DRESDEN
2008-04-20,3033,8,3.1,7.0,0.82,0.67,0.0,0.0,7.4,4.6,10.0,DRESDEN
2008-04-21,3034,6,8.1,18.7,0.68,1.91,0.63,7.3,10.6,5.3,14.2,DRESDEN
2008-04-22,3035,8,6.1,14.6,0.74,1.22,0.0,1.4,9.7,7.6,12.6,DRESDEN
2008-04-23,3036,5,2.2,6.9,0.68,2.43,0.0,9.9,10.0,4.0,15.0,DRESDEN
2008-04-24,3037,2,2.8,7.2,0.59,2.72,0.09,11.2,12.0,3.8,18.3,DRESDEN
2008-04-25,3038,7,3.1,8.1,0.83,0.72,0.32,1.3,9.1,7.8,11.5,DRESDEN
2008-04-26,3039,3,2.1,6.5,0.66,2.89,0.0,12.6,11.5,6.2,16.2,DRESDEN
2008-04-27,3040,2,3.5,8.2,0.59,2.9,0.0,12.7,12.9,4.6,18.9,DRESDEN
2008-04-28,3041,4,5.4,12.4,0.45,2.83,0.0,13.1,16.0,9.9,20.9,DRESDEN
2008-04-29,3042,7,3.1,7.6,0.72,0.94,0.37,1.0,12.2,9.1,15.0,DRESDEN
2008-04-30,3043,6,3.3,9.5,0.75,2.2,0.12,6.2,12.9,8.6,17.6,DRESDEN
2008-05-01,3044,6,3.8,9.8,0.68,1.83,0.08,5.9,12.0,8.2,16.2,DRESDEN
2008-05-02,3045,5,3.3,13.0,0.74,2.39,0.08,8.9,11.2,6.6,16.8,DRESDEN
2008-05-03,3046,4,2.3,10.2,0.75,2.16,0.06,7.1,10.9,6.5,15.3,DRESDEN
2008-05-04,3047,4,2.5,9.7,0.66,2.94,0.0,11.5,11.5,5.6,16.9,DRESDEN
2008-05-05,3048,7,2.2,9.7,0.87,1.19,0.0,2.2,12.4,9.2,18.0,DRESDEN
2008-05-06,3049,4,2.9,9.6,0.68,2.78,0.0,9.4,14.0,8.8,19.1,DRESDEN
2008-05-07,3050,2,2.5,5.6,0.58,2.77,0.0,12.1,14.0,5.7,19.6,DRESDEN
2008-05-08,3051,1,2.6,6.6,0.6,3.22,0.0,13.9,15.1,7.6,20.7,DRESDEN
2008-05-09,3052,0,3.6,9.1,0.56,3.25,0.0,14.6,15.5,7.7,20.9,DRESDEN
2008-05-10,3053,1,4.3,11.7,0.49,3.19,0.0,14.2,16.6,10.0,21.6,DRESDEN
2008-05-11,3054,2,3.1,9.8,0.5,3.07,0.0,13.8,16.8,10.0,22.2,DRESDEN
2008-05-12,3055,1,2.8,6.8,0.5,3.25,0.0,14.4,17.6,9.1,23.8,DRESDEN
2008-05-13,3056,2,3.0,8.4,0.58,3.15,0.0,14.0,16.8,10.1,22.0,DRESDEN
2008-05-14,3057,1,2.6,7.9,0.56,3.25,0.0,14.6,16.3,9.0,21.7,DRESDEN
2008-05-15,3058,4,2.6,8.0,0.6,2.97,0.0,12.1,16.5,8.5,23.1,DRESDEN
2008-05-16,3059,6,2.5,10.9,0.79,1.69,0.5,3.5,15.6,12.7,20.0,DRESDEN
2008-05-17,3060,6,2.6,10.5,0.8,2.11,0.26,8.6,16.3,9.9,22.1,DRESDEN
2008-05-18,3061,8,2.8,7.0,0.88,0.73,0.07,0.0,11.5,9.3,14.1,DRESDEN
2008-05-19,3062,6,3.2,9.0,0.65,2.09,0.0,5.0,10.7,6.6,15.4,DRESDEN
2008-05-20,3063,5,3.5,11.4,0.61,2.62,0.0,8.8,11.4,3.8,16.6,DRESDEN
2008-05-21,3064,8,2.8,6.3,0.71,1.32,0.03,0.4,11.1,8.0,15.3,DRESDEN
2008-05-22,3065,8,1.8,5.9,0.75,1.04,0.0,0.0,12.0,9.1,14.8,DRESDEN
2008-05-23,3066,8,1.9,6.4,0.74,1.33,0.06,0.2,13.5,10.5,17.3,DRESDEN
2008-05-24,3067,6,2.4,8.5,0.75,2.13,0.07,4.1,14.5,10.4,20.3,DRESDEN
2008-05-25,3068,4,4.2,11.9,0.64,3.31,0.0,13.7,15.5,8.3,21.1,DRESDEN
2008-05-26,3069,6,5.3,10.2,0.68,1.73,0.0,1.7,16.8,12.3,21.0,DRESDEN
2008-05-27,3070,6,3.1,10.0,0.78,2.02,0.0,5.8,16.5,11.8,22.5,DRESDEN
2008-05-28,3071,6,7.5,14.7,0.66,2.95,0.0,11.9,18.3,13.2,23.4,DRESDEN
2008-05-29,3072,7,5.8,11.0,0.61,2.81,0.0,9.3,20.1,14.3,27.1,DRESDEN
2008-05-30,3073,2,5.4,13.4,0.57,3.21,0.0,12.9,23.3,16.6,29.9,DRESDEN
2008-05-31,3074,3,3.2,15.0,0.71,2.65,0.55,9.5,22.6,17.0,29.8,DRESDEN
2008-06-01,3075,5,2.0,8.6,0.77,2.89,0.15,9.5,21.5,16.6,27.2,DRESDEN
2008-06-02,3076,2,4.0,9.9,0.6,3.19,0.0,13.7,23.1,16.8,28.7,DRESDEN
2008-06-03,3077,4,3.3,8.6,0.65,2.59,0.13,9.0,21.5,16.3,27.9,DRESDEN
2008-06-04,3078,6,3.2,11.0,0.69,2.37,0.0,6.2,20.0,16.0,26.2,DRESDEN
2008-06-05,3079,2,5.8,14.0,0.54,3.52,0.0,15.1,18.1,12.2,23.2,DRESDEN
2008-06-06,3080,3,4.3,10.8,0.57,3.04,0.0,12.0,18.4,11.3,23.8,DRESDEN
2008-06-07,3081,4,3.5,12.0,0.56,2.88,0.0,8.6,20.0,11.9,26.1,DRESDEN
2008-06-08,3082,4,3.1,11.5,0.56,2.91,0.16,9.7,19.9,13.5,25.4,DRESDEN
2008-06-09,3083,2,2.2,6.5,0.56,3.45,0.0,15.0,21.4,15.0,27.7,DRESDEN
2008-06-10,3084,1,2.9,9.4,0.52,3.49,0.0,15.3,21.7,14.5,27.8,DRESDEN
2008-06-11,3085,6,3.5,9.3,0.66,1.54,0.0,2.4,15.5,12.3,18.3,DRESDEN
2008-06-12,3086,7,2.9,8.3,0.63,1.78,0.58,2.8,14.1,11.2,17.7,DRESDEN
2008-06-13,3087,6,3.4,13.5,0.84,1.26,0.22,2.7,11.4,8.5,13.9,DRESDEN
2008-06-14,3088,5,3.0,8.9,0.68,2.69,0.0,8.0,12.6,7.0,18.0,DRESDEN
2008-06-15,3089,6,3.2,9.6,0.75,2.46,0.19,7.5,12.7,8.8,18.3,DRESDEN
2008-06-16,3090,7,2.2,10.3,0.84,1.29,0.23,1.3,12.3,10.5,16.0,DRESDEN
2008-06-17,3091,5,2.0,5.8,0.59,3.42,0.0,13.4,15.6,8.5,21.2,DRESDEN
2008-06-18,3092,6,2.2,5.9,0.57,2.5,0.0,6.2,18.7,13.3,23.6,DRESDEN
2008-06-19,3093,6,4.0,10.0,0.58,2.52,0.12,8.1,20.4,12.4,26.9,DRESDEN
2008-06-20,3094,6,2.8,8.1,0.66,2.19,0.07,6.1,18.0,14.5,22.3,DRESDEN
2008-06-21,3095,6,2.3,7.8,0.7,1.52,0.0,3.2,16.5,13.1,19.3,DRESDEN
2008-06-22,3096,4,4.1,14.8,0.61,3.01,1.38,11.4,23.2,11.9,31.8,DRESDEN
2008-06-23,3097,4,4.2,14.2,0.6,3.22,0.0,11.6,20.9,13.8,25.6,DRESDEN
2008-06-24,3098,3,2.3,6.2,0.57,3.53,0.0,14.2,17.7,11.2,23.1,DRESDEN
2008-06-25,3099,6,2.7,21.7,0.73,1.67,3.04,5.3,19.1,14.8,28.2,DRESDEN
2008-06-26,3100,6,3.5,9.4,0.65,3.05,0.0,10.1,19.3,15.1,23.1,DRESDEN
2008-06-27,3101,5,4.6,15.9,0.65,1.97,0.08,7.1,17.4,13.0,21.2,DRESDEN
2008-06-28,3102,5,4.7,12.3,0.69,1.93,0.0,4.5,18.1,12.0,23.2,DRESDEN
2008-06-29,3103,3,3.2,10.7,0.58,3.31,0.0,13.5,21.5,16.4,26.6,DRESDEN
2008-06-30,3104,4,3.9,9.2,0.62,2.71,0.0,8.9,18.9,14.3,23.7,DRESDEN
2008-07-01,3105,2,3.0,6.1,0.54,3.31,0.0,14.6,20.2,11.9,26.4,DRESDEN
2008-07-02,3106,1,3.7,8.9,0.46,3.47,0.0,14.9,24.4,17.0,30.8,DRESDEN
2008-07-03,3107,4,3.7,11.1,0.55,2.6,2.18,9.6,24.8,18.3,32.0,DRESDEN
2008-07-04,3108,6,4.8,13.9,0.84,1.56,0.71,3.8,17.1,12.9,21.1,DRESDEN
2008-07-05,3109,5,3.4,10.8,0.77,1.61,0.0,4.1,16.2,11.8,20.8,DRESDEN
2008-07-06,3110,6,3.0,13.9,0.7,2.62,0.46,9.9,19.7,12.1,27.1,DRESDEN
2008-07-07,3111,6,3.9,11.1,0.68,1.9,0.0,5.5,18.4,14.7,22.6,DRESDEN
2008-07-08,3112,5,6.0,16.9,0.67,2.11,0.22,6.8,16.6,13.0,20.8,DRESDEN
2008-07-09,3113,6,4.8,15.2,0.68,2.14,0.0,4.7,15.6,12.0,20.5,DRESDEN
2008-07-10,3114,7,3.3,9.5,0.81,1.46,0.17,2.4,17.1,12.7,21.9,DRESDEN
2008-07-11,3115,6,4.1,22.6,0.75,2.34,1.41,7.7,21.1,16.7,28.4,DRESDEN
2008-07-12,3116,7,3.7,8.3,0.8,0.73,0.06,0.3,17.8,13.8,19.8,DRESDEN
2008-07-13,3117,7,2.6,6.3,0.94,0.64,0.58,0.2,14.0,12.3,15.9,DRESDEN
2008-07-14,3118,6,2.8,8.1,0.73,2.1,0.0,5.8,16.6,12.3,21.2,DRESDEN
2008-07-15,3119,6,3.8,11.2,0.65,2.47,0.0,6.2,18.2,12.8,23.3,DRESDEN
2008-07-16,3120,7,3.6,11.2,0.77,1.21,0.14,0.9,18.0,13.8,22.5,DRESDEN
2008-07-17,3121,7,2.6,6.0,0.73,1.71,0.0,3.9,15.4,13.2,18.7,DRESDEN
2008-07-18,3122,7,3.3,8.1,0.74,1.62,0.17,1.7,16.4,12.7,20.5,DRESDEN
2008-07-19,3123,7,4.6,14.9,0.73,1.84,0.42,4.0,18.2,13.5,23.0,DRESDEN
2008-07-20,3124,5,4.0,9.7,0.73,2.43,0.2,9.1,16.8,12.2,22.9,DRESDEN
2008-07-21,3125,6,4.7,11.7,0.72,1.39,0.58,2.4,13.5,10.9,16.5,DRESDEN
2008-07-22,3126,7,3.2,8.1,0.82,1.24,0.03,0.5,13.7,10.7,17.0,DRESDEN
2008-07-23,3127,6,3.2,9.7,0.74,2.27,0.0,6.9,16.5,11.8,22.0,DRESDEN
2008-07-24,3128,7,3.0,9.0,0.81,1.53,0.11,1.8,16.9,13.1,21.9,DRESDEN
2008-07-25,3129,6,2.3,7.8,0.77,1.98,0.0,5.1,20.9,16.0,28.7,DRESDEN
2008-07-26,3130,2,3.2,12.0,0.64,3.08,0.0,13.8,24.1,17.4,29.7,DRESDEN
2008-07-27,3131,1,3.5,13.1,0.55,3.15,0.0,14.3,23.8,15.9,29.6,DRESDEN
2008-07-28,3132,1,3.3,10.9,0.49,3.09,0.0,14.3,24.4,15.0,30.9,DRESDEN
2008-07-29,3133,3,3.2,10.4,0.46,3.05,0.0,13.4,24.9,16.1,31.5,DRESDEN
2008-07-30,3134,5,2.8,9.2,0.6,2.03,0.01,7.6,22.3,17.7,27.4,DRESDEN
2008-07-31,3135,3,3.3,13.0,0.46,2.59,0.0,11.1,24.6,16.9,30.3,DRESDEN
2008-08-01,3136,4,3.6,13.0,0.58,2.26,0.02,9.3,24.2,18.1,32.8,DRESDEN
2008-08-02,3137,6,2.6,5.9,0.87,1.0,0.29,1.7,19.5,17.0,20.9,DRESDEN
2008-08-03,3138,5,4.8,11.4,0.63,1.95,0.0,5.8,21.3,17.0,25.7,DRESDEN
2008-08-04,3139,5,5.8,17.4,0.63,1.74,0.34,5.9,20.4,16.1,24.1,DRESDEN
2008-08-05,3140,3,5.7,15.0,0.58,2.32,0.0,9.7,18.3,13.8,23.3,DRESDEN
2008-08-06,3141,4,2.6,9.4,0.55,2.65,0.0,12.5,20.0,12.2,26.7,DRESDEN
2008-08-07,3142,2,5.3,12.1,0.41,3.0,2.6,13.7,25.3,18.3,31.2,DRESDEN
2008-08-08,3143,6,4.7,12.2,0.76,1.92,0.18,5.6,19.7,16.3,24.8,DRESDEN
2008-08-09,3144,6,4.6,12.0,0.69,1.78,0.0,3.9,15.8,12.0,19.6,DRESDEN
2008-08-10,3145,6,4.0,11.6,0.67,1.55,0.06,1.8,18.1,10.2,22.8,DRESDEN
2008-08-11,3146,6,3.3,11.0,0.65,2.4,1.25,8.5,21.7,16.3,27.0,DRESDEN
2008-08-12,3147,7,4.2,11.3,0.82,1.23,0.29,3.4,20.2,16.6,23.9,DRESDEN
2008-08-13,3148,4,6.6,15.9,0.58,2.66,0.0,10.4,19.7,15.2,24.5,DRESDEN
2008-08-14,3149,6,3.7,8.7,0.57,2.23,0.12,8.6,19.4,14.7,24.2,DRESDEN
2008-08-15,3150,8,3.9,12.0,0.91,0.23,1.41,0.0,13.3,11.7,16.5,DRESDEN
2008-08-16,3151,8,2.4,8.0,0.94,0.42,1.03,0.0,13.1,11.7,15.4,DRESDEN
2008-08-17,3152,5,3.2,8.9,0.69,2.66,0.0,9.9,16.4,11.1,21.7,DRESDEN
2008-08-18,3153,5,4.5,10.2,0.61,2.12,0.0,7.4,19.6,13.0,25.8,DRESDEN
2008-08-19,3154,6,4.1,14.3,0.7,1.89,0.81,6.1,21.2,17.2,28.1,DRESDEN
2008-08-20,3155,6,4.8,13.0,0.72,1.82,0.0,6.4,18.5,15.3,22.1,DRESDEN
2008-08-21,3156,4,4.0,10.0,0.62,2.5,0.0,11.2,18.6,14.8,23.2,DRESDEN
2008-08-22,3157,6,3.1,6.7,0.66,2.31,0.24,9.3,19.1,14.0,24.6,DRESDEN
2008-08-23,3158,6,5.2,15.0,0.7,1.89,0.2,7.0,16.0,12.4,19.2,DRESDEN
2008-08-24,3159,6,5.3,14.4,0.8,0.7,0.59,1.7,13.7,10.9,17.9,DRESDEN
2008-08-25,3160,5,2.5,6.4,0.79,1.13,0.47,2.1,15.0,9.3,19.2,DRESDEN
2008-08-26,3161,4,2.5,6.2,0.79,1.81,0.0,6.9,17.5,13.7,22.0,DRESDEN
2008-08-27,3162,4,2.9,7.9,0.73,2.12,0.0,8.2,19.0,15.2,23.6,DRESDEN
2008-08-28,3163,7,3.0,7.5,0.81,0.78,0.0,0.2,17.0,14.9,20.0,DRESDEN
2008-08-29,3164,7,4.4,13.6,0.79,0.83,0.01,1.1,17.3,15.5,21.1,DRESDEN
2008-08-30,3165,3,2.3,6.1,0.68,2.45,0.0,11.0,16.9,12.9,21.3,DRESDEN
2008-08-31,3166,1,4.5,10.1,0.57,2.54,0.0,12.6,17.7,12.1,23.1,DRESDEN
2008-09-01,3167,6,4.7,9.9,0.74,1.25,0.13,4.9,18.1,15.1,24.8,DRESDEN
2008-09-02,3168,6,2.6,6.4,0.79,1.59,0.0,5.7,18.9,14.8,24.4,DRESDEN
2008-09-03,3169,6,4.3,14.8,0.69,1.52,0.73,6.1,20.2,13.6,26.4,DRESDEN
2008-09-04,3170,7,3.1,10.0,0.84,1.12,0.0,2.6,16.1,12.1,20.8,DRESDEN
2008-09-05,3171,6,3.5,9.6,0.78,1.51,0.0,4.5,18.9,14.6,24.1,DRESDEN
2008-09-06,3172,6,3.2,9.3,0.64,1.74,2.73,5.8,22.4,15.3,27.6,DRESDEN
2008-09-07,3173,8,2.9,7.3,0.86,0.72,0.01,0.7,16.3,14.4,18.5,DRESDEN
2008-09-08,3174,4,3.6,9.1,0.7,1.62,0.04,6.7,16.8,13.1,20.1,DRESDEN
2008-09-09,3175,1,2.8,6.5,0.67,2.18,0.0,11.9,16.8,10.1,23.1,DRESDEN
2008-09-10,3176,5,2.8,9.0,0.69,1.76,0.0,6.8,18.7,11.4,25.5,DRESDEN
2008-09-11,3177,5,2.7,7.9,0.74,1.8,0.0,8.8,19.2,13.6,23.8,DRESDEN
2008-09-12,3178,6,5.1,13.8,0.84,1.06,0.0,2.8,14.2,10.7,18.5,DRESDEN
2008-09-13,3179,3,5.6,12.4,0.65,2.28,0.0,12.0,10.1,6.0,14.5,DRESDEN
2008-09-14,3180,7,3.4,8.8,0.72,0.72,0.0,0.0,8.9,5.8,11.4,DRESDEN
2008-09-15,3181,8,4.0,10.4,0.8,1.26,0.0,0.0,9.4,7.3,12.3,DRESDEN
2008-09-16,3182,8,3.3,8.1,0.75,0.44,0.0,0.0,7.2,6.3,8.2,DRESDEN
2008-09-17,3183,7,1.5,4.2,0.72,0.9,0.0,0.8,8.0,5.7,10.7,DRESDEN
2008-09-18,3184,6,1.9,4.7,0.72,1.31,0.0,2.8,8.8,4.4,13.1,DRESDEN
2008-09-19,3185,7,2.4,8.4,0.79,0.89,0.0,1.1,8.8,4.6,12.9,DRESDEN
2008-09-20,3186,8,2.8,7.9,0.8,0.58,0.42,0.0,10.0,8.1,12.4,DRESDEN
2008-09-21,3187,8,2.3,8.2,0.89,1.12,1.11,2.6,10.5,8.6,14.6,DRESDEN
2008-09-22,3188,7,1.9,5.7,0.9,0.85,0.15,1.1,9.6,7.0,12.6,DRESDEN
2008-09-23,3189,7,2.5,6.3,0.91,0.59,0.21,0.4,9.8,6.6,12.9,DRESDEN
2008-09-24,3190,8,2.7,8.6,0.91,0.48,0.12,0.0,10.8,8.2,13.2,DRESDEN
2008-09-25,3191,6,4.1,10.1,0.85,0.95,0.0,2.0,10.5,6.3,13.5,DRESDEN
2008-09-26,3192,1,2.1,6.5,0.83,1.7,0.0,9.9,9.6,4.0,15.2,DRESDEN
2008-09-27,3193,3,1.9,5.1,0.89,1.72,0.0,9.7,9.8,5.6,14.1,DRESDEN
2008-09-28,3194,2,3.5,7.8,0.8,1.73,0.0,10.8,11.0,4.2,17.7,DRESDEN
2008-09-29,3195,7,3.1,7.9,0.77,1.11,0.06,3.0,11.6,8.0,15.6,DRESDEN
2008-09-30,3196,7,5.7,13.3,0.77,0.98,0.09,3.5,10.8,9.7,13.9,DRESDEN
2008-10-01,3197,7,9.3,22.7,0.76,0.64,0.49,0.8,12.7,9.7,16.1,DRESDEN
2008-10-02,3198,3,6.5,14.7,0.71,1.2,0.0,7.1,10.7,6.6,14.3,DRESDEN
2008-10-03,3199,5,3.8,10.7,0.74,0.78,0.0,1.6,8.1,5.2,10.6,DRESDEN
2008-10-04,3200,4,3.7,9.8,0.79,0.87,0.0,3.2,7.0,3.4,11.2,DRESDEN
2008-10-05,3201,6,5.7,13.9,0.72,1.38,0.35,7.2,9.9,3.8,15.6,DRESDEN
2008-10-06,3202,8,2.9,8.5,0.9,0.29,0.19,0.0,11.6,10.4,12.5,DRESDEN
2008-10-07,3203,7,2.4,6.0,0.88,0.89,0.0,2.1,12.3,9.8,15.7,DRESDEN
2008-10-08,3204,3,4.2,8.3,0.84,1.4,0.0,8.4,12.9,10.1,17.3,DRESDEN
2008-10-09,3205,8,2.5,5.9,0.96,0.17,0.08,0.0,11.5,10.3,12.8,DRESDEN
2008-10-10,3206,6,1.9,5.4,0.87,1.15,0.0,5.6,11.6,9.0,15.6,DRESDEN
2008-10-11,3207,2,3.3,5.7,0.85,1.38,0.0,10.2,12.3,7.8,20.0,DRESDEN
2008-10-12,3208,2,2.7,6.9,0.84,1.36,0.01,9.9,12.0,6.9,18.9,DRESDEN
2008-10-13,3209,2,3.8,7.3,0.87,1.32,0.02,9.3,12.3,7.7,19.3,DRESDEN
2008-10-14,3210,7,3.0,8.9,0.9,0.22,0.03,0.0,13.0,10.4,16.3,DRESDEN
2008-10-15,3211,7,3.3,8.7,0.83,0.68,0.16,0.8,12.6,8.6,16.3,DRESDEN
2008-10-16,3212,8,5.1,19.1,0.87,0.4,0.77,0.2,11.2,7.0,14.2,DRESDEN
2008-10-17,3213,5,7.4,17.2,0.76,0.91,0.0,5.5,8.2,6.2,10.7,DRESDEN
2008-10-18,3214,4,2.6,6.7,0.75,1.09,0.0,7.2,8.1,3.8,13.6,DRESDEN
2008-10-19,3215,6,4.1,9.5,0.75,0.78,0.0,2.7,8.7,5.4,12.5,DRESDEN
2008-10-20,3216,2,4.5,8.6,0.7,1.26,0.0,9.7,11.3,4.3,19.0,DRESDEN
2008-10-21,3217,4,5.5,12.0,0.75,1.26,0.31,9.7,15.0,9.0,22.0,DRESDEN
2008-10-22,3218,8,2.8,7.3,0.96,1.26,1.12,8.8,7.2,5.2,9.1,DRESDEN
2008-10-23,3219,2,2.4,5.3,0.82,0.99,0.0,8.2,6.4,1.8,11.3,DRESDEN
2008-10-24,3220,2,3.0,7.3,0.83,1.12,0.0,8.8,4.4,0.0,10.8,DRESDEN
2008-10-25,3221,2,3.0,6.4,0.89,1.05,0.0,7.0,6.0,1.1,12.6,DRESDEN
2008-10-26,3222,5,4.4,10.3,0.77,1.08,0.07,8.3,8.0,2.6,14.5,DRESDEN
2008-10-27,3223,8,3.3,7.3,0.9,0.15,1.04,0.0,8.2,7.2,9.6,DRESDEN
2008-10-28,3224,8,1.6,4.0,0.92,0.2,0.56,0.0,6.9,5.8,7.8,DRESDEN
2008-10-29,3225,8,2.7,7.5,0.97,0.11,3.2,0.0,4.4,2.2,5.9,DRESDEN
2008-10-30,3226,7,4.0,11.2,0.93,0.27,0.32,0.0,3.1,1.6,4.4,DRESDEN
2008-10-31,3227,4,2.5,6.8,0.83,0.77,0.0,0.1,4.8,1.3,8.8,DRESDEN
2008-11-01,3228,5,2.0,4.9,0.99,0.53,0.0,6.1,3.6,0.7,7.0,DRESDEN
2008-11-02,3229,8,1.7,7.8,0.98,0.48,0.0,1.2,6.3,3.6,10.3,DRESDEN
2008-11-03,3230,7,4.5,8.3,0.95,0.33,0.0,0.0,9.5,7.0,11.8,DRESDEN
2008-11-04,3231,8,1.8,7.6,1.0,0.25,0.0,0.0,7.8,5.9,9.6,DRESDEN
2008-11-05,3232,8,3.9,10.0,0.97,0.55,0.01,2.0,9.4,8.0,11.5,DRESDEN
2008-11-06,3233,8,2.4,6.0,0.98,0.32,0.0,0.0,8.9,7.7,10.7,DRESDEN
2008-11-07,3234,8,1.7,4.9,0.92,0.18,0.0,0.0,9.6,7.6,11.5,DRESDEN
